StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
IN,Evansville,1822000-18163002500,1822000,18163002500,39.4,37.99114288,-87.56688949,56
IN,South Bend,1871000-18141000301,1871000,18141000301,35.6,41.70123589,-86.2666315,29
IN,Muncie,1851876-18035002900,1851876,18035002900,27.6,40.22484338,-85.41082486,58
IN,Indianapolis,1836003-18097330105,1836003,18097330105,29.6,39.8968059,-86.05592182,25
IN,Fort Wayne,1825000-18003002300,1825000,18003002300,46,41.03607888,-85.11963947,43
IN,Hammond,1831000-18089022000,1831000,18089022000,35.2,41.58021924,-87.44184731,44
IN,Indianapolis,1836003-18097350800,1836003,18097350800,52.8,39.81420334,-86.13163639,12
IN,Indianapolis,1836003-18097390200,1836003,18097390200,28.8,39.7112764,-85.98474651,0
IN,Indianapolis,1836003-18097310201,1836003,18097310201,33.3,39.88964744,-86.23702056,32
IN,Fort Wayne,1825000-18003001600,1825000,18003001600,42.9,41.06536741,-85.09401146,27
IN,Indianapolis,1836003-18097320400,1836003,18097320400,30.2,39.87594737,-86.08406953,49
IN,Gary,1827000-18089012600,1827000,18089012600,48.6,41.54146432,-87.32632691,33
IN,Hammond,1831000-18089021700,1831000,18089021700,36.7,41.57765476,-87.50240203,48
IN,Evansville,1822000-18163000201,1822000,18163000201,30.4,38.00041679,-87.50767728,8
IN,Indianapolis,1836003-18097352400,1836003,18097352400,43.5,39.79485058,-86.0920756,27
IN,Fort Wayne,1825000-18003010705,1825000,18003010705,29.9,41.15327538,-85.12455307,12
IN,Indianapolis,1836003-18097361600,1836003,18097361600,29.7,39.74985454,-85.98056246,0
IN,Indianapolis,1836003-18097340901,1836003,18097340901,31.5,39.79054005,-86.28069526,16
IN,Indianapolis,1836003-18097355700,1836003,18097355700,41,39.76306355,-86.12831883,53
IN,Hammond,1831000-18089020500,1831000,18089020500,43.2,41.61466851,-87.50035489,27
IN,Indianapolis,1836003-18097340113,1836003,18097340113,30,39.78611165,-86.31493143,7
IN,Fort Wayne,1825000-18003002500,1825000,18003002500,31.9,41.05266131,-85.15223152,67
IN,Carmel,1810342-18057111004,1810342,18057111004,26.2,39.94907323,-86.10125161,4
IN,Hammond,1831000-18089020600,1831000,18089020600,49,41.61909258,-87.51783896,65
IN,Indianapolis,1836003-18097340109,1836003,18097340109,35.7,39.81268566,-86.28282649,11
IN,Evansville,1822000-18163002300,1822000,18163002300,38.4,37.98983091,-87.55047402,15
IN,Hammond,1831000-18089021900,1831000,18089021900,32.5,41.5934778,-87.44231939,57
IN,South Bend,1871000-18141001500,1871000,18141001500,35.1,41.66309152,-86.21495164,72
IN,Fort Wayne,1825000-18003010813,1825000,18003010813,32,41.16033813,-85.09755931,5
IN,Fort Wayne,1825000-18003003301,1825000,18003003301,31.6,41.13799206,-85.12729623,33
IN,Carmel,1810342-18057111102,1810342,18057111102,28.1,39.93358799,-86.18173181,3
IN,Indianapolis,1836003-18097357200,1836003,18097357200,43.6,39.75050577,-86.1261501,54
IN,Indianapolis,1836003-18097350100,1836003,18097350100,44.5,39.81253432,-86.19045005,23
IN,Gary,1827000-18089012100,1827000,18089012100,54.1,41.57284564,-87.33079629,37
IN,Fort Wayne,1825000-18003002900,1825000,18003002900,47.4,41.0571668,-85.10125594,30
IN,Muncie,1851876-18035000700,1851876,18035000700,28.5,40.19635815,-85.40006889,70
IN,Fishers,1823278-18057110805,1823278,18057110805,26.6,39.94266025,-85.97950329,9
IN,Bloomington,1805860-18105000903,1805860,18105000903,23.5,39.16914724,-86.48431587,29
IN,Indianapolis,1836003-18097310312,1836003,18097310312,40.5,39.84640296,-86.24591262,33
IN,Evansville,1822000-18163001400,1822000,18163001400,44.4,37.97364032,-87.54917363,53
IN,Indianapolis,1836003-18097320204,1836003,18097320204,31.6,39.91884208,-86.10738402,47
IN,Bloomington,1805860-18105000301,1805860,18105000301,24.6,39.1565511,-86.53021545,73
IN,Indianapolis,1836003-18097322700,1836003,18097322700,40.8,39.83286263,-86.09328272,14
IN,Fort Wayne,1825000-18003011606,1825000,18003011606,27.6,41.06704404,-85.2507077,7
IN,Indianapolis,1836003-18097360301,1836003,18097360301,38.4,39.80360463,-86.02115444,18
IN,Fort Wayne,1825000-18003004101,1825000,18003004101,30.4,41.14181697,-85.10470618,6
IN,Fort Wayne,1825000-18003010307,1825000,18003010307,28.7,41.18457662,-85.17821143,3
IN,Indianapolis,1836003-18097320800,1836003,18097320800,24.2,39.90737966,-86.15661299,9
IN,Carmel,1810342-18057111003,1810342,18057111003,26.4,39.96738401,-86.10126079,11
IN,Gary,1827000-18089011200,1827000,18089011200,45.8,41.57964987,-87.36584054,32
IN,Fishers,1823278-18057110806,1823278,18057110806,27.2,39.98435212,-85.97460178,4
IN,Indianapolis,1836003-18097355600,1836003,18097355600,38.6,39.76016275,-86.11007588,63
IN,Evansville,1822000-18163003000,1822000,18163003000,29.9,37.98768496,-87.61272053,54
IN,Fort Wayne,1825000-18003000100,1825000,18003000100,30.1,41.10316258,-85.12573145,54
IN,Fort Wayne,1825000-18003011501,1825000,18003011501,32.5,41.07205459,-85.20992573,28
IN,Indianapolis,1836003-18097355500,1836003,18097355500,36.6,39.75970505,-86.09238187,48
