StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
NC,Asheville,3702140-37021001802,3702140,37021001802,23,35.605076,-82.49900853,6
NC,Gastonia,3725580-37071031401,3725580,37071031401,35.8,35.28512588,-81.1666206,4
NC,Wilmington,3774440-37129011300,3774440,37129011300,28.1,34.22819126,-77.94868376,72
NC,Greensboro,3728000-37081015100,3728000,37081015100,30.8,36.18505218,-79.69440869,5
NC,Charlotte,3712000-37119004100,3712000,37119004100,31.7,35.23106999,-80.87079857,42
NC,Greensboro,3728000-37081010100,3728000,37081010100,42.3,36.09315067,-79.76110759,27
NC,Cary,3710740-37183053424,3710740,37183053424,19.6,35.76994793,-78.83750454,17
NC,Raleigh,3755000-37183053723,3755000,37183053723,23.6,35.89179679,-78.65533682,46
NC,Raleigh,3755000-37183053725,3755000,37183053725,23.2,35.88106052,-78.71632086,11
NC,Fayetteville,3722920-37051003314,3722920,37051003314,34.5,35.04567841,-79.04956014,2
NC,Charlotte,3712000-37119005523,3712000,37119005523,21.5,35.32386487,-80.75642806,7
NC,Wilmington,3774440-37129011605,3774440,37129011605,21.7,34.24999154,-77.88114693,46
NC,Jacksonville,3734200-37133000700,3734200,37133000700,29.9,34.7091794,-77.36480629,3
NC,Charlotte,3712000-37119005839,3712000,37119005839,21.3,35.06886621,-80.836832,47
NC,Charlotte,3712000-37119005838,3712000,37119005838,21.4,35.02895076,-80.85271393,63
NC,Asheville,3702140-37021002203,3702140,37021002203,31.1,35.4440673,-82.53421693,52
NC,Wilmington,3774440-37129010100,3774440,37129010100,40,34.24208056,-77.93616638,71
NC,Raleigh,3755000-37183052408,3755000,37183052408,28,35.77986364,-78.69268969,50
NC,Charlotte,3712000-37119006005,3712000,37119006005,28.8,35.27156829,-80.97073956,18
NC,Cary,3710740-37183053201,3710740,37183053201,24.3,35.66431296,-78.76022854,7
NC,Fayetteville,3722920-37051002001,3722920,37051002001,28,35.06850641,-78.96570678,55
NC,Winston-Salem,3775000-37067002809,3775000,37067002809,31.7,36.20181181,-80.3219394,0
NC,Greensboro,3728000-37081015704,3728000,37081015704,26.1,36.15635422,-79.85416359,0
NC,Charlotte,3712000-37119003807,3712000,37119003807,38,35.15189705,-80.89011412,31
NC,Fayetteville,3722920-37051002503,3722920,37051002503,29.8,35.13457088,-78.88578765,36
NC,Asheville,3702140-37021002505,3702140,37021002505,24,35.5520638,-82.66075903,28
NC,Greenville,3728080-37147001700,3728080,37147001700,29,35.63474197,-77.45196669,0
NC,Fayetteville,3722920-37051003406,3722920,37051003406,23.3,35.14804764,-78.99182018,27
NC,Winston-Salem,3775000-37067002001,3775000,37067002001,41.9,36.05636803,-80.2352662,17
NC,Wilmington,3774440-37129012101,3774440,37129012101,26.6,34.15448064,-77.93033862,1
NC,Charlotte,3712000-37119001910,3712000,37119001910,34.6,35.19562939,-80.73319107,22
NC,Cary,3710740-37183053507,3710740,37183053507,25.9,35.77929888,-78.79026382,32
NC,Durham,3719000-37063000301,3719000,37063000301,34.5,36.01728669,-78.91214564,74
NC,Winston-Salem,3775000-37067002200,3775000,37067002200,27.5,36.08554296,-80.28479407,53
NC,Cary,3710740-37183053513,3710740,37183053513,25.9,35.8008308,-78.78878442,46
NC,Raleigh,3755000-37183052701,3755000,37183052701,27.8,35.83347707,-78.6178487,60
NC,Charlotte,3712000-37119000500,3712000,37119000500,24.4,35.23306619,-80.84855829,87
NC,Greensboro,3728000-37081010601,3728000,37081010601,25.9,36.06772096,-79.83897515,59
NC,High Point,3731400-37081016205,3731400,37081016205,26,36.04386699,-79.97718756,15
NC,Greensboro,3728000-37081016405,3728000,37081016405,32.7,36.06723298,-79.93675639,2
NC,Raleigh,3755000-37183054015,3755000,37183054015,28.7,35.8640607,-78.56923382,51
NC,Greensboro,3728000-37081015402,3728000,37081015402,40.2,36.11720159,-79.72114943,0
NC,Greenville,3728080-37147000701,3728080,37147000701,41.8,35.61280119,-77.39092951,74
NC,Winston-Salem,3775000-37067002501,3775000,37067002501,23,36.10443719,-80.28287907,25
NC,Cary,3710740-37183053412,3710740,37183053412,18,35.77815393,-78.88238769,2
NC,High Point,3731400-37081014406,3731400,37081014406,40.2,35.97949584,-79.9631179,11
NC,Concord,3714100-37025042602,3714100,37025042602,31.1,35.37094996,-80.69320762,2
NC,Durham,3719000-37063000302,3719000,37063000302,27.1,36.01111924,-78.90456699,45
NC,Greensboro,3728000-37081015401,3728000,37081015401,31.1,36.17343323,-79.70337146,6
NC,Durham,3719000-37063002023,3719000,37063002023,23.7,35.91775584,-78.94105683,34
