State,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon
TX,San Antonio,4865000-48029160501,4865000,48029160501,42,29.41127765,-98.53878501
TX,El Paso,4824000-48141000111,4824000,48141000111,28.9,31.90640993,-106.4373795
TX,Amarillo,4803000-48381020600,4803000,48381020600,31.8,35.18074703,-101.7865905
TX,Houston,4835000-48201520700,4835000,48201520700,31.2,29.79932186,-95.49673628
TX,Round Rock,4863500-48491020701,4863500,48491020701,39,30.50822218,-97.67506981
TX,McAllen,4845384-48215023902,4845384,48215023902,,26.28078086,-98.20775064
TX,Austin,4805000-48453000304,4805000,48453000304,21.3,30.30937597,-97.7169057
TX,San Antonio,4865000-48029190902,4865000,48029190902,32,29.49613562,-98.48538697
TX,Midland,4848072-48329000304,4848072,48329000304,28.1,32.02486326,-102.1354204
TX,San Antonio,4865000-48029120902,4865000,48029120902,28.4,29.50820463,-98.42298903
TX,Fort Worth,4827000-48439106512,4827000,48439106512,40.7,32.75253684,-97.19053097
TX,Grand Prairie,4830464-48113016407,4830464,48113016407,35,32.70409658,-96.99578176
TX,Fort Worth,4827000-48439100201,4827000,48439100201,41.5,32.80298247,-97.33174123
TX,Amarillo,4803000-48381021603,4803000,48381021603,27.1,35.1797753,-101.9291835
TX,Houston,4835000-48201240701,4835000,48201240701,30.6,30.00828318,-95.42305972
TX,San Antonio,4865000-48029120702,4865000,48029120702,22.6,29.49998546,-98.47189621
TX,Houston,4835000-48201430800,4835000,48201430800,21.3,29.7758864,-95.55292989
TX,Dallas,4819000-48113004500,4819000,48113004500,35.1,32.74415644,-96.86577031
TX,Dallas,4819000-48113010904,4819000,48113010904,42.8,32.67559263,-96.87209457
TX,Garland,4829000-48113018506,4829000,48113018506,,32.89766181,-96.68851519
TX,Houston,4835000-48201250702,4835000,48201250702,24.1,30.00058101,-95.17540389
TX,Wichita Falls,4879000-48485011800,4879000,48485011800,27.9,33.86128238,-98.50526963
TX,Killeen,4839148-48027023500,4839148,48027023500,38.8,31.1231022,-97.73341039
TX,Dallas,4819000-48113007823,4819000,48113007823,35.7,32.8924655,-96.76443012
TX,Austin,4805000-48453001829,4805000,48453001829,21.5,30.41639854,-97.71283382
TX,Houston,4835000-48201552301,4835000,48201552301,,29.94974781,-95.62915588
TX,Houston,4835000-48157672900,4835000,48157672900,27.2,29.69516546,-95.76005596
TX,Odessa,4853388-48135001500,4853388,48135001500,38.9,31.85897971,-102.3683302
TX,Mesquite,4847892-48113017500,4847892,48113017500,30.9,32.75870957,-96.60856643
TX,Houston,4835000-48201553200,4835000,48201553200,33.9,30.0289964,-95.44084138
TX,Austin,4805000-48453001728,4805000,48453001728,23.5,30.19574988,-97.81655821
TX,Dallas,4819000-48113007909,4819000,48113007909,22.1,32.85347563,-96.7665915
TX,Houston,4835000-48201520100,4835000,48201520100,30.7,29.79209359,-95.46031786
TX,Austin,4805000-48453000803,4805000,48453000803,26.5,30.2768113,-97.72046569
TX,Wichita Falls,4879000-48485012200,4879000,48485012200,30.9,33.85206125,-98.53588093
TX,Houston,4835000-48201220600,4835000,48201220600,39.9,29.84180512,-95.36688016
TX,Houston,4835000-48201311500,4835000,48201311500,36.5,29.7083733,-95.28197063
TX,Frisco,4827684-48085030509,4827684,48085030509,22.6,33.12242825,-96.79206562
TX,Mesquite,4847892-48113012302,4847892,48113012302,43.1,32.80451204,-96.67152186
TX,Fort Worth,4827000-48439114103,4827000,48439114103,28,32.93820695,-97.378905
TX,El Paso,4824000-48141001900,4824000,48141001900,46.3,31.75247375,-106.4807791
TX,Baytown,4806128-48201253200,4806128,48201253200,32.5,29.79138262,-94.97317783
TX,Houston,4835000-48201222000,4835000,48201222000,38.2,29.86808271,-95.33703264
TX,Austin,4805000-48453001910,4805000,48453001910,19.4,30.26998491,-97.79816621
TX,Plano,4858016-48085031639,4858016,48085031639,22.2,33.10814445,-96.75934727
TX,Houston,4835000-48201330100,4835000,48201330100,40.8,29.63475516,-95.42071024
TX,Lubbock,4845000-48303000301,4845000,48303000301,28.6,33.59507641,-101.8790693
TX,Baytown,4806128-48201254400,4806128,48201254400,40.3,29.7261823,-94.97582765
TX,Garland,4829000-48113019013,4829000,48113019013,40.5,32.91285864,-96.67427715
TX,Houston,4835000-48201420800,4835000,48201420800,20.7,29.68430764,-95.46848228
TX,Fort Worth,4827000-48439103701,4827000,48439103701,45.1,32.72288537,-97.2801287
TX,Amarillo,4803000-48381021300,4803000,48381021300,27.7,35.15421502,-101.8931301
TX,Abilene,4801000-48441010700,4801000,48441010700,38.5,32.46554022,-99.74894709
TX,San Antonio,4865000-48029191505,4865000,48029191505,25,29.55427725,-98.55390805
TX,Houston,4835000-48201334100,4835000,48201334100,34.3,29.65399078,-95.41351288
TX,Houston,4835000-48201412700,4835000,48201412700,,29.71486976,-95.44791679
TX,Houston,4835000-48201240802,4835000,48201240802,,30.02319009,-95.3864851
TX,Wichita Falls,4879000-48485011500,4879000,48485011500,32.6,33.86680732,-98.46449966
TX,Austin,4805000-48453001740,4805000,48453001740,21.1,30.19183243,-97.85681836
TX,Round Rock,4863500-48491020707,4863500,48491020707,34.2,30.50505541,-97.65214552
TX,Houston,4835000-48201232403,4835000,48201232403,38.5,29.81472275,-95.20570702
TX,Houston,4835000-48201211700,4835000,48201211700,49.2,29.80022856,-95.30463181
TX,Arlington,4804000-48439111506,4804000,48439111506,29.3,32.71792466,-97.16873258
TX,Killeen,4839148-48027022801,4839148,48027022801,36.1,31.13047089,-97.72950468
TX,Wichita Falls,4879000-48485013401,4879000,48485013401,19.1,33.97520127,-98.50868468
TX,College Station,4815976-48041002011,4815976,48041002011,23.9,30.53246397,-96.28619003
TX,Mesquite,4847892-48113017805,4847892,48113017805,33.8,32.78583081,-96.64880308
TX,Tyler,4874144-48423000100,4874144,48423000100,43.5,32.36020704,-95.33318797
TX,San Antonio,4865000-48029131609,4865000,48029131609,34.4,29.50603439,-98.32545471
TX,Corpus Christi,4817000-48355001602,4817000,48355001602,47.7,27.76259597,-97.42412037
TX,Dallas,4819000-48113011702,4819000,48113011702,37.9,32.7044699,-96.64457664
TX,Pasadena,4856000-48201323400,4856000,48201323400,37.4,29.67660709,-95.19955542
TX,Corpus Christi,4817000-48355005411,4817000,48355005411,34.2,27.68589765,-97.39296885
TX,Midland,4848072-48329010114,4848072,48329010114,,31.96777148,-102.1783924
TX,El Paso,4824000-48141001301,4824000,48141001301,29.5,31.85272269,-106.5947624
TX,Houston,4835000-48201333300,4835000,48201333300,37.4,29.63808028,-95.25343122
TX,Houston,4835000-48201413300,4835000,48201413300,22.8,29.68772785,-95.4280528
TX,College Station,4815976-48041002002,4815976,48041002002,23.2,30.60504852,-96.25229149
TX,Fort Worth,4827000-48439104504,4827000,48439104504,41.2,32.69137685,-97.31126672
TX,McAllen,4845384-48215023509,4845384,48215023509,31.8,26.28537288,-98.24026904
TX,Houston,4835000-48201333700,4835000,48201333700,35.6,29.63561366,-95.29345132
TX,Houston,4835000-48201221300,4835000,48201221300,39.4,29.8523942,-95.3727789
TX,Houston,4835000-48201455300,4835000,48201455300,25.4,29.77884499,-95.78053263
TX,Dallas,4819000-48113020600,4819000,48113020600,22.7,32.87268935,-96.82163517
TX,Killeen,4839148-48027023107,4839148,48027023107,34.3,31.08568078,-97.75921742
TX,Austin,4805000-48453001403,4805000,48453001403,25.8,30.23991756,-97.73507011
TX,Brownsville,4810768-48061013500,4810768,48061013500,33.6,25.91876769,-97.50135472
TX,Austin,4805000-48453001832,4805000,48453001832,30.5,30.38014541,-97.6688142
TX,Longview,4843888-48183000501,4843888,48183000501,26,32.52435849,-94.76667074
TX,Dallas,4819000-48113009401,4819000,48113009401,33.5,32.87187758,-96.85201759
TX,El Paso,4824000-48141004002,4824000,48141004002,37.7,31.67609803,-106.3078903
TX,Dallas,4819000-48113011800,4819000,48113011800,39.4,32.72665703,-96.65158053
TX,Dallas,4819000-48113005600,4819000,48113005600,42.9,32.71238363,-96.82081223
TX,Dallas,4819000-48113007601,4819000,48113007601,22.5,32.88767844,-96.82949949
TX,Austin,4805000-48453001737,4805000,48453001737,19.9,30.21460834,-97.87979638
TX,Houston,4835000-48201252500,4835000,48201252500,39.9,29.75818928,-95.12709592
TX,Allen,4801924-48085031409,4801924,48085031409,25.6,33.07908537,-96.65750753
TX,Houston,4835000-48201311100,4835000,48201311100,38.7,29.7332196,-95.28529768
TX,San Antonio,4865000-48029181711,4865000,48029181711,28.4,29.5093026,-98.65269967
TX,Fort Worth,4827000-48439111017,4827000,48439111017,29,32.61125138,-97.40709616
TX,Round Rock,4863500-48491020703,4863500,48491020703,34.2,30.48883548,-97.65053593
TX,Austin,4805000-48453000204,4805000,48453000204,20.9,30.30716697,-97.74446377
TX,Houston,4835000-48201330200,4835000,48201330200,43.5,29.63924613,-95.45469079
TX,Houston,4835000-48201433300,4835000,48201433300,28.6,29.69843817,-95.5296222
TX,San Antonio,4865000-48029141600,4865000,48029141600,32.6,29.32910593,-98.43730137
TX,Amarillo,4803000-48375015400,4803000,48375015400,40.7,35.20483342,-101.8300405
TX,Dallas,4819000-48113007801,4819000,48113007801,20.8,32.87278058,-96.77853655
TX,Grand Prairie,4830464-48139060701,4830464,48139060701,,32.52780618,-97.0620574
TX,Houston,4835000-48201251501,4835000,48201251501,25.8,30.08733253,-95.16993376
TX,Houston,4835000-48201251901,4835000,48201251901,28.3,29.95154601,-95.13038783
TX,El Paso,4824000-48141010317,4824000,48141010317,34.6,31.77672894,-106.3078481
TX,Dallas,4819000-48113019213,4819000,48113019213,39,32.93653398,-96.75472091
TX,Round Rock,4863500-48491020505,4863500,48491020505,28.7,30.51418862,-97.70860455
TX,Houston,4835000-48201330900,4835000,48201330900,37,29.61312559,-95.40256935
TX,Dallas,4819000-48113013011,4819000,48113013011,38.2,32.87804141,-96.69237787
TX,Austin,4805000-48453001308,4805000,48453001308,25.5,30.2325448,-97.76187879
TX,Lubbock,4845000-48303010510,4845000,48303010510,27.4,33.49783686,-101.8961981
TX,Bryan,4810912-48041001900,4810912,48041001900,25.4,30.65701768,-96.33291912
TX,El Paso,4824000-48141010327,4824000,48141010327,34.2,31.77957269,-106.2945634
TX,Houston,4835000-48201332600,4835000,48201332600,43.4,29.67497869,-95.30697485
TX,Dallas,4819000-48085031714,4819000,48085031714,28.7,33.0081459,-96.82116887
TX,Houston,4835000-48201410702,4835000,48201410702,25.7,29.73641295,-95.38978419
TX,Houston,4835000-48201233103,4835000,48201233103,41.1,29.77395337,-95.17951549
TX,Irving,4837000-48113014203,4837000,48113014203,30.4,32.84513897,-96.94559007
TX,Dallas,4819000-48397040301,4819000,48397040301,,32.90050136,-96.50176411
TX,Houston,4835000-48201432702,4835000,48201432702,29.2,29.72887492,-95.47816671
TX,Plano,4858016-48085031654,4858016,48085031654,20.5,33.03827527,-96.78175374
TX,Fort Worth,4827000-48439105502,4827000,48439105502,30.9,32.66281709,-97.3792949
TX,Austin,4805000-48453002424,4805000,48453002424,28.5,30.19218257,-97.79924126
TX,Houston,4835000-48201231100,4835000,48201231100,42.8,29.82895681,-95.25255531
TX,Amarillo,4803000-48375011800,4803000,48375011800,29.2,35.20116952,-101.8939568
TX,Amarillo,4803000-48375013900,4803000,48375013900,41.2,35.24379574,-101.8225886
TX,Corpus Christi,4817000-48355001200,4817000,48355001200,42.4,27.7818183,-97.40044264
TX,Pasadena,4856000-48201322000,4856000,48201322000,40.3,29.70116045,-95.21812211
TX,Richardson,4861796-48085031804,4861796,48085031804,21.5,32.99239069,-96.7427464
TX,Houston,4835000-48201410200,4835000,48201410200,22.8,29.7574268,-95.39206708
TX,Austin,4805000-48491020508,4805000,48491020508,28.8,30.4884625,-97.77603687
TX,Austin,4805000-48453000101,4805000,48453000101,19.3,30.32316381,-97.75326853
TX,Irving,4837000-48113014127,4837000,48113014127,18.7,32.94057337,-96.96237209
TX,Dallas,4819000-48113000800,4819000,48113000800,32.1,32.80784495,-96.78541643
TX,Houston,4835000-48201531100,4835000,48201531100,27.4,29.82487507,-95.43774398
TX,Plano,4858016-48085031648,4858016,48085031648,23.9,33.03564685,-96.81272747
TX,Arlington,4804000-48439122801,4804000,48439122801,38.1,32.71407402,-97.11187709
TX,El Paso,4824000-48141010330,4824000,48141010330,34.2,31.7887991,-106.2522525
TX,Houston,4835000-48201432300,4835000,48201432300,32.6,29.73256287,-95.54843511
TX,Frisco,4827684-48085030512,4827684,48085030512,22.1,33.12990135,-96.74246057
TX,Tyler,4874144-48423000300,4874144,48423000300,39.5,32.37375643,-95.29223166
TX,Carrollton,4813024-48121021638,4813024,48121021638,29,32.98885185,-96.87129581
TX,El Paso,4824000-48141000204,4824000,48141000204,34.7,31.88968718,-106.4004846
TX,Dallas,4819000-48113001001,4819000,48113001001,23.2,32.82118212,-96.77654609
TX,El Paso,4824000-48141000110,4824000,48141000110,36.3,31.90257035,-106.4156656
TX,Abilene,4801000-48441010200,4801000,48441010200,31.8,32.48100954,-99.72942929
TX,El Paso,4824000-48141010219,4824000,48141010219,31,31.86672339,-106.6130099
TX,Houston,4835000-48157670300,4835000,48157670300,40,29.59513074,-95.48786694
TX,Irving,4837000-48113014407,4837000,48113014407,34.6,32.83086835,-97.00069098
TX,Dallas,4819000-48113001600,4819000,48113001600,30.9,32.7979466,-96.78906326
TX,Houston,4835000-48201232200,4835000,48201232200,29.8,29.93645241,-95.28763946
TX,San Antonio,4865000-48029160200,4865000,48029160200,36.7,29.39994386,-98.5183672
TX,Houston,4835000-48201550302,4835000,48201550302,34.1,30.01108371,-95.44360249
TX,Dallas,4819000-48113008900,4819000,48113008900,47.5,32.74323917,-96.79125646
TX,Longview,4843888-48183000502,4843888,48183000502,33.6,32.50845392,-94.76430604
TX,Dallas,4819000-48113008701,4819000,48113008701,49.7,32.70089279,-96.764032
TX,College Station,4815976-48041002007,4815976,48041002007,23.4,30.56606652,-96.28958075
TX,San Antonio,4865000-48029181506,4865000,48029181506,29.1,29.48544071,-98.59870424
TX,San Antonio,4865000-48029141300,4865000,48029141300,34.1,29.37552756,-98.41464395
TX,Carrollton,4813024-48113013714,4813024,48113013714,33.3,32.94832095,-96.89459363
TX,Denton,4819972-48121021201,4819972,48121021201,29.7,33.19750122,-97.09709792
TX,Austin,4805000-48453002413,4805000,48453002413,37,30.19710927,-97.74027647
TX,Beaumont,4807000-48245000307,4807000,48245000307,29.7,30.1239864,-94.1906937
TX,San Angelo,4864472-48451980000,4864472,48451980000,,31.35621787,-100.4985172
TX,San Angelo,4864472-48451001301,4864472,48451001301,26.6,31.43638923,-100.4663978
TX,El Paso,4824000-48141002202,4824000,48141002202,39.9,31.77044615,-106.484137
TX,Tyler,4874144-48423000400,4874144,48423000400,45.6,32.35210416,-95.31935083
TX,Pearland,4856348-48039660602,4856348,48039660602,26,29.56020827,-95.40860665
TX,Fort Worth,4827000-48439114207,4827000,48439114207,28.5,32.78050737,-97.49411201
TX,Fort Worth,4827000-48439111016,4827000,48439111016,30.9,32.57406548,-97.32584309
TX,Odessa,4853388-48135000300,4853388,48135000300,35.4,31.90669951,-102.3862304
TX,Fort Worth,4827000-48439113513,4827000,48439113513,29.6,32.82967584,-97.07135713
TX,Fort Worth,4827000-48439104605,4827000,48439104605,44.6,32.69540262,-97.29298845
TX,Fort Worth,4827000-48439105503,4827000,48439105503,28,32.65338817,-97.39702165
TX,Fort Worth,4827000-48439105512,4827000,48439105512,29.7,32.64524938,-97.38364263
TX,Houston,4835000-48201433100,4835000,48201433100,39.8,29.69701352,-95.55463812
TX,Beaumont,4807000-48245002500,4807000,48245002500,46.9,30.04062479,-94.09030151
TX,Beaumont,4807000-48245000700,4807000,48245000700,46.4,30.11445113,-94.09487997
TX,Houston,4835000-48201310500,4835000,48201310500,38.6,29.74738627,-95.31641763
TX,Brownsville,4810768-48061012508,4810768,48061012508,37.4,25.98476647,-97.58648806
TX,San Antonio,4865000-48029181601,4865000,48029181601,33,29.47327897,-98.60559424
TX,Grand Prairie,4830464-48113016401,4830464,48113016401,30.4,32.69187057,-97.02463902
TX,Grand Prairie,4830464-48113015404,4830464,48113015404,39.6,32.74728415,-97.02775008
TX,Houston,4835000-48201422701,4835000,48201422701,38.2,29.69737534,-95.49997269
TX,Houston,4835000-48201422500,4835000,48201422500,34.8,29.67194544,-95.50031411
TX,San Antonio,4865000-48029131505,4865000,48029131505,34.2,29.47279502,-98.36630001
TX,Fort Worth,4827000-48439111005,4827000,48439111005,38.9,32.62437992,-97.3379836
TX,Dallas,4819000-48113016703,4819000,48113016703,39.6,32.6390196,-96.75377135
TX,Fort Worth,4827000-48439101302,4827000,48439101302,42.5,32.73041791,-97.21682055
TX,Corpus Christi,4817000-48355001500,4817000,48355001500,45.3,27.76340702,-97.41585466
TX,Baytown,4806128-48201253800,4806128,48201253800,34.8,29.76323375,-94.94681473
TX,San Antonio,4865000-48029131300,4865000,48029131300,38.4,29.39252959,-98.39761005
TX,Plano,4858016-48085031643,4858016,48085031643,24.9,33.06416055,-96.74302819
TX,San Antonio,4865000-48029180901,4865000,48029180901,33.7,29.49700584,-98.54013745
TX,Houston,4835000-48201550900,4835000,48201550900,,29.96509201,-95.48286925
TX,Houston,4835000-48201240702,4835000,48201240702,38.5,29.98848473,-95.41637611
TX,Dallas,4819000-48113010703,4819000,48113010703,37.9,32.72777143,-96.93595394
TX,Odessa,4853388-48135001700,4853388,48135001700,32.7,31.86898083,-102.3363126
TX,Fort Worth,4827000-48439110807,4827000,48439110807,30.2,32.72625654,-97.50989398
TX,Garland,4829000-48113018105,4829000,48113018105,35.6,32.91966077,-96.62093323
TX,Midland,4848072-48329001200,4848072,48329001200,32.8,31.98458119,-102.1264901
TX,Plano,4858016-48085031641,4858016,48085031641,18.8,33.09368737,-96.74178411
TX,Houston,4835000-48201410401,4835000,48201410401,24,29.74751363,-95.40639248
TX,El Paso,4824000-48141004312,4824000,48141004312,34.2,31.75806889,-106.3349179
TX,Houston,4835000-48201540100,4835000,48201540100,22.4,29.84430146,-95.58264963
TX,San Antonio,4865000-48029120600,4865000,48029120600,27.4,29.49002099,-98.4454906
TX,Waco,4876000-48309001900,4876000,48309001900,33.2,31.52489821,-97.10336416
TX,Houston,4835000-48201451601,4835000,48201451601,21.3,29.76405546,-95.63359785
TX,Austin,4805000-48453001851,4805000,48453001851,,30.46008292,-97.67015856
TX,Fort Worth,4827000-48439101201,4827000,48439101201,33.9,32.77569911,-97.25301121
TX,San Antonio,4865000-48029181811,4865000,48029181811,27.2,29.53240547,-98.63937401
TX,Killeen,4839148-48027022502,4839148,48027022502,30.5,31.05740719,-97.72450186
TX,Fort Worth,4827000-48439105600,4827000,48439105600,31.7,32.67670575,-97.36707485
TX,McKinney,4845744-48085030604,4845744,48085030604,27.6,33.24098457,-96.6387813
TX,El Paso,4824000-48141000301,4824000,48141000301,39.5,31.85736308,-106.4296229
TX,San Antonio,4865000-48029160701,4865000,48029160701,37.3,29.40620768,-98.57406978
TX,Pasadena,4856000-48201323500,4856000,48201323500,38.6,29.66342686,-95.20179452
TX,Dallas,4819000-48113020400,4819000,48113020400,31.8,32.77192805,-96.79067978
TX,Laredo,4841464-48479001812,4841464,48479001812,36.7,27.47727125,-99.45105488
TX,Dallas,4819000-48113001502,4819000,48113001502,36.5,32.79357648,-96.76920633
TX,Grand Prairie,4830464-48113015700,4830464,48113015700,37.1,32.75680273,-96.96709571
TX,Dallas,4819000-48113013620,4819000,48113013620,23.8,32.96171127,-96.81563055
TX,McKinney,4845744-48085030522,4845744,48085030522,24.8,33.19269517,-96.75837578
TX,San Antonio,4865000-48029171801,4865000,48029171801,37.3,29.41311651,-98.63937399
TX,Houston,4835000-48201430100,4835000,48201430100,22.4,29.77615997,-95.46753118
TX,Houston,4835000-48201423301,4835000,48201423301,32.6,29.66961441,-95.51746437
TX,Round Rock,4863500-48491020504,4863500,48491020504,36.1,30.48817924,-97.68491322
TX,Abilene,4801000-48441010900,4801000,48441010900,33,32.44807373,-99.70354018
TX,El Paso,4824000-48141010210,4824000,48141010210,30.5,31.95681941,-106.433713
TX,Laredo,4841464-48479000200,4841464,48479000200,42.6,27.50074706,-99.48687653
TX,Austin,4805000-48209010901,4805000,48209010901,,30.15413231,-97.9083325
TX,El Paso,4824000-48141002900,4824000,48141002900,43.8,31.77046898,-106.4477336
TX,San Antonio,4865000-48029160902,4865000,48029160902,38.8,29.36934736,-98.55769895
TX,Houston,4835000-48201533300,4835000,48201533300,46.7,29.87545294,-95.42179117
TX,San Antonio,4865000-48029140400,4865000,48029140400,36,29.39681635,-98.46739415
TX,Laredo,4841464-48479001810,4841464,48479001810,38.1,27.48327941,-99.41859497
TX,Laredo,4841464-48479001806,4841464,48479001806,42,27.45901266,-99.47185429
TX,Fort Worth,4827000-48439106101,4827000,48439106101,44.3,32.69104821,-97.25073097
TX,El Paso,4824000-48141002400,4824000,48141002400,38.6,31.78979463,-106.454968
TX,Fort Worth,4827000-48439103800,4827000,48439103800,49,32.72130601,-97.30237976
TX,College Station,4815976-48041002014,4815976,48041002014,20.4,30.57705063,-96.35897272
TX,Houston,4835000-48201453800,4835000,48201453800,33.7,29.67076467,-95.60739781
TX,Dallas,4819000-48113017003,4819000,48113017003,34.5,32.69478844,-96.56458865
TX,San Antonio,4865000-48029131100,4865000,48029131100,41.9,29.40559702,-98.42682188
TX,Midland,4848072-48329010109,4848072,48329010109,34.9,31.96030626,-102.1096472
TX,Garland,4829000-48113018141,4829000,48113018141,32.4,32.85756889,-96.5497697
TX,Lubbock,4845000-48303001904,4845000,48303001904,27,33.52479001,-101.8967919
TX,Houston,4835000-48201220900,4835000,48201220900,37.1,29.8489576,-95.33742566
TX,San Angelo,4864472-48451001304,4864472,48451001304,27.5,31.42359702,-100.4735214
TX,Houston,4835000-48201522302,4835000,48201522302,32.1,29.78927406,-95.53804979
TX,Houston,4835000-48201431202,4835000,48201431202,23.8,29.74383459,-95.50551436
TX,San Antonio,4865000-48029181704,4865000,48029181704,30.3,29.50184099,-98.63620597
TX,Pasadena,4856000-48201342900,4856000,48201342900,,29.66454182,-95.11966084
TX,Denton,4819972-48121020601,4819972,48121020601,29.7,33.22752438,-97.12072683
TX,Fort Worth,4827000-48439104502,4827000,48439104502,43.1,32.70675333,-97.32577558
TX,Houston,4835000-48201431401,4835000,48201431401,26.1,29.74442342,-95.48398913
TX,Houston,4835000-48201532002,4835000,48201532002,28.2,29.84546933,-95.46543695
TX,Grand Prairie,4830464-48113015403,4830464,48113015403,33.7,32.75536921,-97.02426128
TX,Corpus Christi,4817000-48355000600,4817000,48355000600,41.9,27.79699907,-97.4344631
TX,Fort Worth,4827000-48439105405,4827000,48439105405,29.1,32.70102338,-97.40039674
TX,Wichita Falls,4879000-48485010400,4879000,48485010400,48.8,33.92029927,-98.4771414
TX,Houston,4835000-48201423402,4835000,48201423402,31.2,29.64855414,-95.52965171
TX,El Paso,4824000-48141004004,4824000,48141004004,40.3,31.69427522,-106.3107788
TX,Sugar Land,4870808-48157672302,4870808,48157672302,25,29.64270612,-95.62871727
TX,Dallas,4819000-48113006200,4819000,48113006200,38.5,32.7239805,-96.83332903
TX,San Angelo,4864472-48451000700,4864472,48451000700,41.7,31.46265596,-100.4051825
TX,Houston,4835000-48201411100,4835000,48201411100,23.8,29.75037293,-95.41408035
TX,San Antonio,4865000-48029181705,4865000,48029181705,29.3,29.47643209,-98.61771258
TX,El Paso,4824000-48141000107,4824000,48141000107,35.9,31.9206799,-106.4147125
TX,Baytown,4806128-48201253300,4806128,48201253300,31.3,29.7661163,-95.04060384
TX,Tyler,4874144-48423001905,4874144,48423001905,25.6,32.27215308,-95.33269599
TX,Amarillo,4803000-48375013000,4803000,48375013000,46.3,35.23669668,-101.856711
TX,Arlington,4804000-48439111402,4804000,48439111402,31.3,32.6420239,-97.17001396
TX,Longview,4843888-48183001000,4843888,48183001000,39,32.50671541,-94.72914321
TX,Dallas,4819000-48113013609,4819000,48113013609,29.9,32.94517776,-96.77715173
TX,Plano,4858016-48085032013,4858016,48085032013,29.4,33.05530492,-96.68781596
TX,Amarillo,4803000-48375014900,4803000,48375014900,30.3,35.21704895,-101.7666547
TX,Wichita Falls,4879000-48485013200,4879000,48485013200,33.8,33.96707179,-98.52403079
TX,Houston,4835000-48201532502,4835000,48201532502,36.5,29.8841001,-95.50022933
TX,Dallas,4819000-48085031720,4819000,48085031720,32.3,32.98898436,-96.77274887
TX,Midland,4848072-48329010108,4848072,48329010108,26.2,32.04722179,-102.1000603
TX,Corpus Christi,4817000-48355003402,4817000,48355003402,35.5,27.7024937,-97.40126236
TX,Plano,4858016-48085031625,4858016,48085031625,25.3,33.03382651,-96.76171206
TX,McAllen,4845384-48215021100,4845384,48215021100,43.8,26.20064046,-98.2350477
TX,Richardson,4861796-48113019031,4861796,48113019031,,32.9842952,-96.67557774
TX,Arlington,4804000-48439122600,4804000,48439122600,29.1,32.71467688,-97.13975603
TX,Wichita Falls,4879000-48485011600,4879000,48485011600,36.9,33.86430712,-98.49291499
TX,San Antonio,4865000-48029121508,4865000,48029121508,39.2,29.50684308,-98.36633914
TX,Plano,4858016-48085031630,4858016,48085031630,24.3,33.07917834,-96.73005249
TX,Austin,4805000-48453001603,4805000,48453001603,18.8,30.29842416,-97.75644516
TX,Houston,4835000-48201423401,4835000,48201423401,38.7,29.65000398,-95.51716269
TX,Lubbock,4845000-48303010506,4845000,48303010506,28.7,33.51268647,-101.86105
TX,Wichita Falls,4879000-48485012900,4879000,48485012900,28.6,33.92074792,-98.54215351
TX,Fort Worth,4827000-48439105701,4827000,48439105701,31.5,32.66346813,-97.36114548
TX,Plano,4858016-48085031626,4858016,48085031626,24.6,33.02304585,-96.74237231
TX,Houston,4835000-48201553001,4835000,48201553001,28.8,29.99485054,-95.48870001
TX,Amarillo,4803000-48375014100,4803000,48375014100,37.3,35.24300731,-101.7810774
TX,Austin,4805000-48453001760,4805000,48453001760,20.5,30.36546633,-97.88378726
TX,Frisco,4827684-48085030523,4827684,48085030523,26,33.17907692,-96.74064696
TX,Waco,4876000-48309000900,4876000,48309000900,38.2,31.55760646,-97.17236083
TX,Laredo,4841464-48479001715,4841464,48479001715,33.8,27.59640707,-99.51253676
TX,Dallas,4819000-48113002500,4819000,48113002500,41.8,32.78535181,-96.74524696
TX,Irving,4837000-48113014138,4837000,48113014138,19.4,32.89887658,-96.9345551
TX,Corpus Christi,4817000-48355001000,4817000,48355001000,46,27.78318851,-97.41378419
TX,Arlington,4804000-48439122001,4804000,48439122001,39.7,32.72438332,-97.07139184
TX,San Angelo,4864472-48451000200,4864472,48451000200,37.7,31.50659936,-100.4510756
TX,Sugar Land,4870808-48157673902,4870808,48157673902,15.7,29.59447783,-95.64784365
TX,Pasadena,4856000-48201342400,4856000,48201342400,31.3,29.69472112,-95.14836732
TX,Irving,4837000-48113014601,4837000,48113014601,30.3,32.83320822,-96.9517721
TX,Houston,4835000-48201210100,4835000,48201210100,31.1,29.76706074,-95.35171532
TX,Austin,4805000-48453001775,4805000,48453001775,20,30.17132785,-97.89897053
TX,Dallas,4819000-48113007911,4819000,48113007911,20.1,32.86142871,-96.75941709
TX,San Antonio,4865000-48029121906,4865000,48029121906,25.7,29.61534649,-98.45219114
TX,Austin,4805000-48453001913,4805000,48453001913,19.9,30.31644107,-97.80277711
TX,Houston,4835000-48201452300,4835000,48201452300,31.6,29.71085727,-95.56434887
TX,Laredo,4841464-48479001717,4841464,48479001717,40.9,27.56495499,-99.51093945
TX,El Paso,4824000-48141001114,4824000,48141001114,33.4,31.81808991,-106.5331308
TX,Arlington,4804000-48439121604,4804000,48439121604,34.9,32.74892699,-97.13843416
TX,San Antonio,4865000-48029121808,4865000,48029121808,28.5,29.58430349,-98.38971389
